ride_id,user_id,distance_m,duration_min,ride_date
9900,749,1080.1,9.0,2025-05-14
10016,761,1823.3,12.41,2025-05-14
10017,761,1738.1,9.82,2025-05-14
10525,791,1337.3,9.77,2025-05-14
10552,792,2115.8,20.3,2025-05-14
10570,793,2258.7,13.15,2025-05-14
10853,813,4349.8,27.79,2025-05-14
11380,855,1728.3,16.34,2025-05-14
12107,908,1868.9,14.24,2025-05-14
12249,917,1720.1,10.85,2025-05-14
12699,949,1706.9,7.71,2025-05-14
12861,962,4933.5,30.13,2025-05-14
12895,965,3400.6,20.81,2025-05-14
12991,972,1959.9,11.97,2025-05-14
13238,992,1583.8,11.42,2025-05-14
13697,1024,3676.1,20.1,2025-05-14
16059,1187,1705.7,13.45,2025-05-14
16124,1192,3782.8,23.16,2025-05-14
16311,1206,1357.4,11.61,2025-05-14
16774,1244,5352.6,40.95,2025-05-14
16826,1246,2401.8,16.5,2025-05-14
16954,1254,14275.7,76.26,2025-05-14
17592,1296,1903.9,10.53,2025-05-14
18366,1349,4110.1,23.21,2025-05-14
19159,1414,3689.3,22.51,2025-05-14
19206,1417,2272.8,13.8,2025-05-14
63,7,11125.1,62.36,2025-05-15
70,9,4540.1,24.12,2025-05-15
295,23,2630.3,20.52,2025-05-15
301,23,2178.5,18.97,2025-05-15
478,37,1609.9,15.42,2025-05-15
749,64,1827.9,12.77,2025-05-15
1580,122,4042.7,30.47,2025-05-15
1629,126,1623.4,11.63,2025-05-15
1673,131,1983.5,14.25,2025-05-15
2007,160,2576.1,17.69,2025-05-15
2424,190,3740.5,41.1,2025-05-15
2961,227,11133.8,45.76,2025-05-15
3153,237,4671.7,23.88,2025-05-15
4277,325,2186.1,18.35,2025-05-15
4520,346,3978.6,34.43,2025-05-15
4583,352,3006.7,28.87,2025-05-15
4830,372,3819.9,26.91,2025-05-15
5359,416,4941.9,30.18,2025-05-15
5791,446,3640.7,16.33,2025-05-15
5926,456,1295.5,6.88,2025-05-15
6154,474,1621.7,9.71,2025-05-15
7202,554,3479.9,15.42,2025-05-15
7233,556,2233.5,13.93,2025-05-15
7280,558,4178.2,25.56,2025-05-15
7602,581,1446.4,12.17,2025-05-15
8470,650,1805.2,13.65,2025-05-15
9358,709,3246.2,20.32,2025-05-15
9409,714,2077.1,11.56,2025-05-15
9507,720,1459.6,8.86,2025-05-15
9556,722,2467.0,19.29,2025-05-15
9894,749,4093.4,33.2,2025-05-15
10009,761,2734.1,19.62,2025-05-15
10074,765,3465.5,19.94,2025-05-15
11385,855,2216.0,13.59,2025-05-15
11810,887,3074.9,26.04,2025-05-15
12532,939,2156.8,16.31,2025-05-15
12707,950,1951.0,14.68,2025-05-15
14395,1078,1923.4,16.74,2025-05-15
15017,1118,3141.1,20.9,2025-05-15
15120,1125,1343.8,9.41,2025-05-15
15715,1164,2157.6,15.6,2025-05-15
16335,1209,3260.0,22.69,2025-05-15
17395,1281,2892.9,21.48,2025-05-15
17523,1292,3894.8,23.1,2025-05-15
19147,1413,4500.1,18.86,2025-05-15
20264,1495,2422.9,13.99,2025-05-15
104,12,1971.8,15.55,2025-05-16
224,19,13605.0,64.5,2025-05-16
1752,138,2326.8,14.67,2025-05-16
1941,153,3411.8,18.56,2025-05-16
1948,153,3497.9,23.1,2025-05-16
2084,166,2869.0,16.86,2025-05-16
2144,172,3262.8,22.61,2025-05-16
2502,195,2570.7,18.52,2025-05-16
2511,195,4159.3,21.22,2025-05-16
2708,210,2996.4,23.87,2025-05-16
2923,226,3490.2,22.38,2025-05-16
3201,238,2339.2,14.67,2025-05-16
3402,252,1647.9,9.62,2025-05-16
3796,286,2004.8,11.51,2025-05-16
3869,290,1054.9,8.18,2025-05-16
4381,332,7423.9,54.17,2025-05-16
4544,347,10659.9,77.28,2025-05-16
5575,430,2667.0,14.69,2025-05-16
5606,432,3615.0,22.19,2025-05-16
5987,461,5356.1,28.16,2025-05-16
6043,466,3663.3,16.62,2025-05-16
6434,499,6773.0,46.84,2025-05-16
6573,508,9029.6,35.92,2025-05-16
7088,544,1622.5,12.42,2025-05-16
7161,549,5144.4,23.31,2025-05-16
7550,579,1682.7,11.79,2025-05-16
7622,582,2087.8,13.12,2025-05-16
8055,615,2730.4,13.45,2025-05-16
8315,639,1586.7,14.98,2025-05-16
8602,662,2385.1,21.47,2025-05-16
8850,681,1035.7,6.23,2025-05-16
9015,690,6058.1,30.88,2025-05-16
9089,693,2685.0,22.68,2025-05-16
9498,719,2460.4,17.53,2025-05-16
9790,742,2826.3,19.63,2025-05-16
9977,758,5037.1,26.5,2025-05-16
10474,788,1436.5,9.63,2025-05-16
10534,791,2360.8,14.58,2025-05-16
10565,793,2976.5,16.77,2025-05-16
10912,817,10728.6,53.15,2025-05-16
12114,909,2901.3,19.38,2025-05-16
13020,974,4475.7,29.26,2025-05-16
13078,978,1959.9,9.86,2025-05-16
13743,1028,1137.5,8.45,2025-05-16
14139,1061,2397.8,17.97,2025-05-16
14403,1078,2834.1,20.17,2025-05-16
14685,1096,2334.8,32.41,2025-05-16
14750,1100,2398.2,15.8,2025-05-16
14786,1105,523.3,5.56,2025-05-16
17352,1276,5063.9,28.69,2025-05-16
17591,1296,4218.3,21.84,2025-05-16
17748,1309,2582.9,18.01,2025-05-16
17915,1320,1862.4,20.22,2025-05-16
18348,1347,2350.7,21.69,2025-05-16
18973,1400,2486.4,16.8,2025-05-16
19032,1403,1553.1,9.91,2025-05-16
19087,1406,6238.6,31.61,2025-05-16
19092,1407,2064.5,13.12,2025-05-16
19341,1424,4950.5,37.07,2025-05-16
19561,1441,2162.6,14.97,2025-05-16
19660,1451,1729.8,11.33,2025-05-16
20386,1096,2334.8,32.41,2025-05-16
62,7,4988.7,29.27,2025-05-17
93,12,2296.6,19.69,2025-05-17
150,14,1679.4,8.86,2025-05-17
794,68,2011.4,13.18,2025-05-17
809,69,2872.0,15.14,2025-05-17
1296,104,2441.3,12.7,2025-05-17
1402,110,1796.5,11.45,2025-05-17
1820,145,3984.6,33.15,2025-05-17
2171,175,1464.3,7.25,2025-05-17
2198,177,2956.9,15.93,2025-05-17
2203,177,6386.5,35.63,2025-05-17
2382,188,6208.8,36.9,2025-05-17
2738,211,1371.2,10.02,2025-05-17
3023,230,1660.6,9.86,2025-05-17
3114,235,4135.1,29.96,2025-05-17
3278,242,3897.8,22.47,2025-05-17
4284,325,1910.9,17.64,2025-05-17
6255,485,3035.3,18.35,2025-05-17
8475,651,5112.6,29.17,2025-05-17
9129,696,3551.9,21.0,2025-05-17
9142,698,3248.4,22.24,2025-05-17
9935,752,4088.3,18.13,2025-05-17
10324,778,6293.0,36.63,2025-05-17
10362,781,1625.3,12.12,2025-05-17
10621,796,1532.7,12.76,2025-05-17
11018,825,1572.7,9.51,2025-05-17
11581,870,3601.5,19.36,2025-05-17
12206,915,2795.0,18.51,2025-05-17
14655,1096,1071.5,9.35,2025-05-17
14806,1107,6651.3,33.71,2025-05-17
15605,1157,1787.3,22.06,2025-05-17
15892,1170,3746.9,19.51,2025-05-17
15919,1172,1784.5,13.54,2025-05-17
15997,1179,1422.6,7.3,2025-05-17
16051,1186,2056.9,13.98,2025-05-17
16080,1188,3169.6,18.34,2025-05-17
17689,1304,2297.5,15.76,2025-05-17
17931,1320,3865.3,23.36,2025-05-17
18158,1332,1319.7,19.18,2025-05-17
18462,1355,3466.9,26.6,2025-05-17
19187,1415,1621.2,8.34,2025-05-17
20178,1489,2439.5,15.68,2025-05-17
20397,1172,1784.5,13.54,2025-05-17
1316,105,3655.6,16.68,2025-05-18
2714,210,5384.7,28.97,2025-05-18
2823,217,788.8,7.54,2025-05-18
3017,230,1926.5,13.4,2025-05-18
3427,253,2851.5,11.45,2025-05-18
3558,265,7079.1,40.56,2025-05-18
4817,371,2110.2,11.61,2025-05-18
4980,384,3832.3,26.88,2025-05-18
5369,416,3453.2,18.46,2025-05-18
5479,424,6632.3,28.5,2025-05-18
5589,431,2241.3,16.92,2025-05-18
6492,504,2420.8,11.7,2025-05-18
7340,560,2506.7,16.14,2025-05-18
7862,601,3220.7,16.58,2025-05-18
8458,649,3792.3,23.24,2025-05-18
9620,728,3926.3,31.16,2025-05-18
10048,763,6373.4,33.18,2025-05-18
10077,765,2165.8,15.25,2025-05-18
10332,779,3823.8,35.7,2025-05-18
10682,800,2136.4,11.55,2025-05-18
10873,813,2170.1,17.67,2025-05-18
11133,838,1424.4,11.78,2025-05-18
11209,842,1110.6,6.85,2025-05-18
11431,858,3587.7,17.58,2025-05-18
11929,896,4148.5,20.11,2025-05-18
12376,925,2886.5,22.38,2025-05-18
12841,960,3378.5,16.57,2025-05-18
13631,1021,5760.6,32.49,2025-05-18
13788,1032,5999.1,31.59,2025-05-18
14267,1070,1971.0,16.1,2025-05-18
14906,1113,1803.4,12.58,2025-05-18
15221,1130,2228.0,10.38,2025-05-18
15743,1165,860.8,8.71,2025-05-18
15803,1167,2238.5,12.66,2025-05-18
16740,1240,2940.7,18.36,2025-05-18
16876,1249,1302.9,10.42,2025-05-18
17521,1292,2225.8,18.06,2025-05-18
19233,1418,6761.2,40.26,2025-05-18
19545,1439,1968.3,18.23,2025-05-18
19894,1467,2841.7,20.85,2025-05-18
20049,1476,2204.5,10.65,2025-05-18
20292,1495,1704.5,9.08,2025-05-18
20361,1467,2841.7,20.85,2025-05-18
20434,896,4148.5,20.11,2025-05-18
322,24,1413.9,7.54,2025-05-19
442,35,1583.7,12.7,2025-05-19
463,36,4937.5,35.66,2025-05-19
855,72,2672.0,17.87,2025-05-19
1023,82,2164.9,18.09,2025-05-19
1888,148,1922.6,12.67,2025-05-19
3206,238,3566.2,23.96,2025-05-19
4204,317,2338.9,14.31,2025-05-19
6153,474,1308.9,12.89,2025-05-19
6848,523,3652.9,22.69,2025-05-19
7065,543,2670.7,17.11,2025-05-19
7984,609,1586.5,11.46,2025-05-19
8352,642,3487.7,18.91,2025-05-19
8764,676,1957.6,12.73,2025-05-19
8884,682,2615.9,14.11,2025-05-19
9050,692,1130.5,9.19,2025-05-19
9071,693,4205.9,28.76,2025-05-19
9250,704,2363.1,11.39,2025-05-19
9391,713,1740.6,10.62,2025-05-19
9535,721,2709.5,18.48,2025-05-19
10699,801,2391.8,16.26,2025-05-19
10898,815,3712.4,22.78,2025-05-19
11142,838,3293.3,23.94,2025-05-19
11924,896,2176.1,11.4,2025-05-19
12144,911,3332.6,19.08,2025-05-19
12278,919,2794.3,16.08,2025-05-19
12805,958,2177.1,14.46,2025-05-19
13029,974,3399.8,18.5,2025-05-19
13200,988,1333.3,9.97,2025-05-19
13407,1002,3831.3,21.32,2025-05-19
13569,1015,2561.5,12.19,2025-05-19
13889,1040,1528.7,9.27,2025-05-19
15056,1121,3431.0,23.24,2025-05-19
15407,1145,2489.3,15.34,2025-05-19
16765,1243,6076.2,33.14,2025-05-19
16820,1246,2013.5,16.73,2025-05-19
16827,1247,4834.5,29.75,2025-05-19
16956,1254,1112.6,8.33,2025-05-19
17112,1262,5605.6,30.92,2025-05-19
18104,1329,4442.0,28.11,2025-05-19
18550,1360,2448.3,24.0,2025-05-19
19061,1404,1095.0,6.38,2025-05-19
205,19,3235.1,19.91,2025-05-20
385,27,1740.4,17.81,2025-05-20
771,66,3246.3,16.63,2025-05-20
842,70,1490.2,11.83,2025-05-20
1288,103,1200.4,11.62,2025-05-20
2161,173,2118.6,14.99,2025-05-20
2377,187,4413.2,27.26,2025-05-20
2466,194,4776.1,28.89,2025-05-20
3135,236,1655.5,12.48,2025-05-20
3303,244,2109.7,12.24,2025-05-20
3491,259,2171.7,14.21,2025-05-20
3574,266,2527.6,11.29,2025-05-20
4353,330,2142.5,15.45,2025-05-20
4775,368,2563.6,15.99,2025-05-20
4932,379,4737.8,29.43,2025-05-20
5390,418,688.6,7.11,2025-05-20
5435,422,3037.8,19.27,2025-05-20
5621,433,2326.2,14.91,2025-05-20
6183,476,1562.4,13.72,2025-05-20
6232,481,2314.8,15.8,2025-05-20
6567,508,6403.1,36.52,2025-05-20
6586,509,1445.8,9.33,2025-05-20
6794,522,6362.0,28.55,2025-05-20
7655,585,4288.8,22.74,2025-05-20
7721,591,1223.1,6.32,2025-05-20
7733,591,5141.6,32.58,2025-05-20
7922,606,1932.4,11.26,2025-05-20
7975,609,1671.6,15.79,2025-05-20
8163,623,2566.3,16.24,2025-05-20
8438,647,1713.4,11.3,2025-05-20
8635,665,894.6,12.82,2025-05-20
9004,690,5006.7,22.25,2025-05-20
9193,700,2736.0,14.64,2025-05-20
9897,749,2220.6,16.74,2025-05-20
9940,753,3582.3,19.11,2025-05-20
10158,769,2807.0,16.79,2025-05-20
10454,787,1369.5,11.07,2025-05-20
11074,831,1412.7,7.05,2025-05-20
11264,847,4125.8,25.26,2025-05-20
11344,852,2531.0,12.74,2025-05-20
11613,873,1663.8,8.55,2025-05-20
12678,948,2193.8,15.9,2025-05-20
12950,971,2502.8,12.74,2025-05-20
13538,1014,2504.5,27.43,2025-05-20
13727,1028,6169.4,29.66,2025-05-20
13735,1028,2280.1,13.58,2025-05-20
14098,1058,2711.4,15.38,2025-05-20
15453,1151,2496.3,14.6,2025-05-20
16434,1214,5465.1,28.32,2025-05-20
16948,1253,1506.9,12.52,2025-05-20
17357,1276,3849.6,26.12,2025-05-20
18061,1328,991.3,8.25,2025-05-20
18097,1329,2995.5,23.92,2025-05-20
18537,1358,1445.5,10.26,2025-05-20
18822,1385,3465.2,21.4,2025-05-20
18867,1393,6340.8,37.42,2025-05-20
19988,1471,2049.9,15.22,2025-05-20
20050,1476,5878.0,27.4,2025-05-20
20342,244,2109.7,12.24,2025-05-20
20391,368,2563.6,15.99,2025-05-20
20407,508,6403.1,36.52,2025-05-20
20,3,1006.3,5.62,2025-05-21
372,25,2900.9,23.66,2025-05-21
849,71,2575.0,16.44,2025-05-21
1563,121,5112.2,31.6,2025-05-21
2040,162,1452.8,13.75,2025-05-21
2513,195,3151.7,18.26,2025-05-21
2838,218,1812.7,17.8,2025-05-21
3490,259,2619.9,18.43,2025-05-21
3747,282,956.4,8.57,2025-05-21
3862,290,6811.9,30.23,2025-05-21
3892,291,3876.6,22.7,2025-05-21
4062,306,4451.9,30.58,2025-05-21
4878,374,2894.2,18.66,2025-05-21
4918,377,2255.2,12.29,2025-05-21
5139,399,3007.1,14.19,2025-05-21
5685,436,3327.0,17.18,2025-05-21
6058,468,2427.0,24.13,2025-05-21
6148,474,2000.0,14.12,2025-05-21
7123,547,1493.7,10.93,2025-05-21
7150,548,474.2,6.74,2025-05-21
7157,549,2211.6,12.15,2025-05-21
7730,591,0.0,0.0,2025-05-21
7765,594,2743.3,25.24,2025-05-21
8287,638,2480.3,17.94,2025-05-21
8638,665,706.7,6.54,2025-05-21
9061,693,1904.6,24.96,2025-05-21
9070,693,1154.1,8.49,2025-05-21
9581,724,2270.7,12.65,2025-05-21
9750,738,3810.9,21.06,2025-05-21
10461,787,0.0,0.0,2025-05-21
10790,808,4442.9,23.04,2025-05-21
11272,847,2029.4,16.31,2025-05-21
12309,920,4180.6,29.45,2025-05-21
13412,1003,2970.2,20.18,2025-05-21
13509,1011,1878.6,12.76,2025-05-21
13946,1044,2037.4,17.37,2025-05-21
14799,1106,3051.0,16.69,2025-05-21
14896,1112,2075.3,12.57,2025-05-21
15245,1133,3666.9,24.75,2025-05-21
15639,1160,8796.3,67.98,2025-05-21
15835,1168,2005.8,11.34,2025-05-21
16452,1216,1358.9,8.4,2025-05-21
17414,1282,2484.3,16.6,2025-05-21
17508,1290,1777.3,11.88,2025-05-21
17574,1295,5208.1,28.98,2025-05-21
17770,1310,1823.5,11.05,2025-05-21
17945,1320,3596.3,30.94,2025-05-21
19644,1450,1513.6,9.78,2025-05-21
19790,1459,4170.9,28.03,2025-05-21
19926,1468,1875.0,10.89,2025-05-21
51,6,2936.8,15.13,2025-05-22
112,12,3189.0,24.3,2025-05-22
622,51,3920.9,25.74,2025-05-22
1051,85,2070.4,11.61,2025-05-22
2022,160,2927.5,18.73,2025-05-22
2221,178,2249.7,19.72,2025-05-22
2250,179,2823.0,14.91,2025-05-22
2905,223,954.6,7.94,2025-05-22
3155,237,3200.0,22.42,2025-05-22
3164,237,4563.3,24.04,2025-05-22
3214,238,4977.7,33.09,2025-05-22
3492,259,4044.2,37.11,2025-05-22
3832,290,2222.3,20.63,2025-05-22
4066,306,1911.4,8.35,2025-05-22
4315,328,4539.9,24.03,2025-05-22
4481,344,1746.2,10.58,2025-05-22
4827,372,3086.5,16.37,2025-05-22
5818,448,6373.3,40.2,2025-05-22
6328,491,3142.1,31.4,2025-05-22
6565,508,1172.0,11.24,2025-05-22
6995,536,610.4,5.47,2025-05-22
7458,571,2676.7,14.54,2025-05-22
7719,591,2910.0,28.95,2025-05-22
8305,639,2323.3,15.6,2025-05-22
8650,666,2191.4,14.34,2025-05-22
9671,733,1241.4,6.33,2025-05-22
10037,763,1102.2,8.44,2025-05-22
10398,782,3479.6,21.82,2025-05-22
11275,848,3499.9,21.68,2025-05-22
12843,960,2490.2,18.45,2025-05-22
13183,986,1201.1,11.15,2025-05-22
13677,1024,2565.9,16.49,2025-05-22
13791,1032,3028.8,25.47,2025-05-22
14055,1054,1801.9,14.64,2025-05-22
14622,1093,3156.9,18.17,2025-05-22
14636,1094,3136.3,18.52,2025-05-22
14869,1110,2588.6,20.4,2025-05-22
15439,1150,4192.2,19.63,2025-05-22
15574,1157,7768.8,44.25,2025-05-22
15886,1170,3904.9,21.11,2025-05-22
15994,1179,2511.8,15.74,2025-05-22
16921,1252,3779.9,23.34,2025-05-22
17825,1313,4280.2,29.83,2025-05-22
17907,1319,2184.4,14.46,2025-05-22
18421,1353,2636.6,18.33,2025-05-22
18668,1372,2750.9,16.83,2025-05-22
18977,1400,2206.4,9.58,2025-05-22
19486,1436,1944.1,9.92,2025-05-22
20296,1495,1655.0,16.8,2025-05-22
20334,1500,1500.0,10.66,2025-05-22
36,5,6378.0,49.46,2025-05-23
391,27,4442.8,24.0,2025-05-23
417,31,2775.7,12.96,2025-05-23
418,31,1198.4,7.86,2025-05-23
1265,102,2440.3,17.36,2025-05-23
1709,133,889.1,10.02,2025-05-23
2328,184,913.0,6.79,2025-05-23
2470,194,3965.5,19.77,2025-05-23
2491,195,3675.7,25.47,2025-05-23
3244,241,938.3,5.5,2025-05-23
3406,252,2085.4,11.38,2025-05-23
3683,278,0.0,0.0,2025-05-23
4420,338,1780.7,13.05,2025-05-23
4625,355,1967.6,19.55,2025-05-23
4998,385,2407.9,19.77,2025-05-23
5358,416,1664.7,9.14,2025-05-23
5480,425,1384.4,11.3,2025-05-23
5922,456,2659.9,19.91,2025-05-23
6119,472,3992.9,17.07,2025-05-23
6946,533,1754.1,11.0,2025-05-23
6987,535,2819.1,17.76,2025-05-23
7093,545,2211.9,23.98,2025-05-23
7171,550,1591.5,11.69,2025-05-23
7253,557,3656.5,20.01,2025-05-23
8398,645,1434.7,11.94,2025-05-23
9067,693,4073.4,22.86,2025-05-23
9265,704,3331.2,22.67,2025-05-23
10136,769,2517.2,13.45,2025-05-23
11670,876,1665.6,9.0,2025-05-23
11725,879,1538.0,17.3,2025-05-23
11938,897,1724.1,8.98,2025-05-23
12319,920,973.5,6.08,2025-05-23
13448,1004,3943.4,21.23,2025-05-23
13975,1047,3383.6,18.78,2025-05-23
15839,1168,1632.1,10.07,2025-05-23
16490,1218,3237.6,15.71,2025-05-23
16592,1227,2518.0,18.49,2025-05-23
16600,1227,3565.9,23.56,2025-05-23
16914,1252,2488.0,14.6,2025-05-23
17798,1311,3400.9,28.51,2025-05-23
18816,1385,2986.0,17.29,2025-05-23
19374,1427,0.0,0.0,2025-05-23
19971,1471,4272.7,25.15,2025-05-23
21,3,2936.6,15.86,2025-05-24
346,25,2816.4,31.84,2025-05-24
460,36,1605.6,13.33,2025-05-24
1648,130,2128.6,11.87,2025-05-24
2217,178,3790.9,20.12,2025-05-24
2360,185,2686.7,14.15,2025-05-24
3654,275,1274.4,10.37,2025-05-24
4037,303,1090.0,14.91,2025-05-24
4443,340,915.5,6.36,2025-05-24
6538,506,1188.9,7.96,2025-05-24
7256,557,4650.5,26.26,2025-05-24
7261,557,2213.1,17.3,2025-05-24
7501,574,3430.3,15.29,2025-05-24
8170,625,3545.4,14.48,2025-05-24
9059,693,3957.1,24.63,2025-05-24
9886,748,2536.6,18.32,2025-05-24
9974,758,1962.1,12.45,2025-05-24
10132,769,3553.8,17.39,2025-05-24
10434,785,3611.7,29.61,2025-05-24
10748,806,1981.0,12.7,2025-05-24
12079,906,3896.5,20.65,2025-05-24
13022,974,3398.3,24.34,2025-05-24
13075,978,5136.5,37.76,2025-05-24
13098,979,2375.3,15.57,2025-05-24
13104,980,1789.2,10.71,2025-05-24
14831,1107,3702.8,23.66,2025-05-24
15552,1156,4440.4,22.66,2025-05-24
15726,1164,5135.9,30.06,2025-05-24
16091,1190,3234.8,17.17,2025-05-24
17076,1261,2374.0,16.09,2025-05-24
17302,1273,2856.6,20.35,2025-05-24
17358,1276,3102.3,21.46,2025-05-24
17759,1310,2289.5,16.74,2025-05-24
17823,1313,5338.1,27.26,2025-05-24
18003,1324,7945.2,60.21,2025-05-24
18044,1327,1589.6,10.89,2025-05-24
18216,1336,2725.6,15.68,2025-05-24
18217,1336,0.0,0.0,2025-05-24
18269,1342,977.4,7.35,2025-05-24
18472,1355,5527.2,29.88,2025-05-24
19149,1413,4128.0,20.48,2025-05-24
19376,1428,2721.5,15.14,2025-05-24
19452,1433,3631.9,26.48,2025-05-24
425,32,2591.3,13.44,2025-05-25
690,59,1387.8,14.06,2025-05-25
922,75,2716.3,19.82,2025-05-25
2245,179,2763.0,20.17,2025-05-25
2943,227,1689.3,11.23,2025-05-25
3007,229,912.8,10.47,2025-05-25
3012,229,2980.4,18.33,2025-05-25
3464,256,2606.6,16.76,2025-05-25
4887,375,2211.9,18.74,2025-05-25
4970,382,1036.7,9.71,2025-05-25
5501,425,2257.5,16.7,2025-05-25
5757,444,2397.0,15.07,2025-05-25
6181,476,3209.5,37.0,2025-05-25
7489,572,2367.7,18.2,2025-05-25
7515,575,1816.6,11.3,2025-05-25
8347,642,1784.6,11.05,2025-05-25
8632,664,2396.0,12.84,2025-05-25
8738,675,3365.9,22.85,2025-05-25
8895,683,1486.6,9.29,2025-05-25
9151,699,4229.2,26.25,2025-05-25
9663,733,4648.2,28.38,2025-05-25
10192,771,1103.1,11.42,2025-05-25
11786,885,0.0,0.0,2025-05-25
12211,915,4873.4,22.86,2025-05-25
12568,940,1804.2,8.92,2025-05-25
12673,948,4163.9,31.96,2025-05-25
12731,952,6340.5,36.72,2025-05-25
13674,1023,1350.8,6.93,2025-05-25
14502,1084,2401.7,17.71,2025-05-25
14595,1091,1944.7,18.4,2025-05-25
14735,1100,1892.4,10.72,2025-05-25
15723,1164,2842.8,15.09,2025-05-25
15847,1169,2533.6,29.27,2025-05-25
16769,1243,1668.1,7.97,2025-05-25
17034,1259,1666.3,8.65,2025-05-25
17090,1262,1672.1,17.88,2025-05-25
17343,1276,920.3,10.13,2025-05-25
18311,1345,1452.6,10.6,2025-05-25
18434,1354,3612.1,31.52,2025-05-25
19095,1407,2921.1,23.51,2025-05-25
20276,1495,1775.0,11.4,2025-05-25
688,59,2511.3,15.86,2025-05-26
2439,191,1123.7,7.73,2025-05-26
2703,209,2804.3,18.93,2025-05-26
3066,233,5192.5,31.28,2025-05-26
3872,290,2089.9,10.97,2025-05-26
3979,299,4727.3,24.46,2025-05-26
4084,308,4225.4,26.01,2025-05-26
4566,349,2090.4,11.01,2025-05-26
4572,351,1812.2,14.76,2025-05-26
5120,397,2147.3,14.19,2025-05-26
5888,453,3043.8,23.9,2025-05-26
6083,469,2128.2,13.61,2025-05-26
7317,559,2669.3,14.08,2025-05-26
9114,696,1686.8,10.43,2025-05-26
9134,696,2596.3,14.91,2025-05-26
9155,699,3826.8,21.98,2025-05-26
9211,702,2479.0,19.23,2025-05-26
9739,738,4252.8,26.44,2025-05-26
9843,746,2412.6,14.74,2025-05-26
9863,746,5687.7,33.21,2025-05-26
10543,791,3178.7,16.8,2025-05-26
10732,803,2017.9,17.08,2025-05-26
11151,839,5230.6,40.83,2025-05-26
11291,848,2404.7,15.14,2025-05-26
12535,940,1003.2,12.0,2025-05-26
13138,982,3366.0,16.34,2025-05-26
13328,997,1256.3,7.45,2025-05-26
13452,1005,2037.8,12.68,2025-05-26
13628,1021,1934.4,21.88,2025-05-26
13711,1027,5806.3,26.14,2025-05-26
13937,1044,2773.0,12.54,2025-05-26
14294,1072,3887.4,16.37,2025-05-26
14300,1072,1354.7,7.61,2025-05-26
14380,1077,3688.6,22.61,2025-05-26
14742,1100,1026.3,8.4,2025-05-26
14939,1114,1615.5,12.76,2025-05-26
14981,1117,3661.5,28.54,2025-05-26
15091,1124,3966.9,23.03,2025-05-26
15151,1126,4022.8,23.01,2025-05-26
15424,1148,1579.2,8.44,2025-05-26
16317,1206,1174.9,7.92,2025-05-26
16805,1245,1356.2,10.15,2025-05-26
17155,1266,3299.2,17.44,2025-05-26
17667,1301,4673.2,23.71,2025-05-26
17826,1313,2509.8,17.16,2025-05-26
18402,1350,1583.9,12.12,2025-05-26
18503,1357,2320.7,18.85,2025-05-26
19254,1419,4278.1,31.62,2025-05-26
19503,1437,1630.0,8.22,2025-05-26
19715,1454,1636.7,14.16,2025-05-26
294,22,1546.9,16.09,2025-05-27
459,36,4179.7,26.21,2025-05-27
631,54,1693.7,12.56,2025-05-27
972,80,2091.3,17.64,2025-05-27
1091,90,4881.8,30.09,2025-05-27
1268,102,5956.3,42.81,2025-05-27
1433,113,4753.8,33.19,2025-05-27
2833,218,2582.0,19.39,2025-05-27
3604,271,1499.9,9.16,2025-05-27
3666,276,1882.2,11.74,2025-05-27
3678,277,4533.4,27.58,2025-05-27
4025,302,2554.3,15.1,2025-05-27
4094,308,2731.8,15.13,2025-05-27
4539,346,1481.2,11.93,2025-05-27
4716,361,962.9,7.38,2025-05-27
4746,364,2083.6,20.45,2025-05-27
4861,374,3768.2,22.38,2025-05-27
5184,401,3553.1,27.53,2025-05-27
5224,404,2173.3,12.05,2025-05-27
5813,448,2572.5,11.92,2025-05-27
6144,474,2707.8,21.37,2025-05-27
7491,572,1494.4,11.16,2025-05-27
8097,617,1159.4,10.37,2025-05-27
9403,714,2735.9,16.0,2025-05-27
9579,724,3028.5,18.62,2025-05-27
9704,736,1770.6,9.24,2025-05-27
9921,751,1504.3,14.5,2025-05-27
10985,822,1247.9,7.87,2025-05-27
11155,839,1100.0,9.87,2025-05-27
11530,868,4576.5,23.87,2025-05-27
11602,872,2865.8,16.5,2025-05-27
12117,909,1895.8,12.43,2025-05-27
12592,941,1836.3,10.34,2025-05-27
12970,971,3349.8,17.28,2025-05-27
12980,972,2875.6,19.6,2025-05-27
13220,991,2103.5,15.57,2025-05-27
13527,1013,1492.3,10.59,2025-05-27
13749,1028,3108.1,17.45,2025-05-27
14258,1069,1168.2,13.8,2025-05-27
14295,1072,2820.6,17.23,2025-05-27
14600,1091,2175.1,12.53,2025-05-27
15240,1131,1345.5,10.43,2025-05-27
15368,1142,1503.7,14.79,2025-05-27
15560,1156,2017.0,14.69,2025-05-27
15676,1162,2560.7,16.26,2025-05-27
15693,1163,2926.2,25.34,2025-05-27
15975,1177,1922.7,16.3,2025-05-27
17056,1260,3872.2,31.15,2025-05-27
17214,1269,2063.1,15.36,2025-05-27
17450,1283,2891.2,22.63,2025-05-27
17463,1284,3732.5,22.6,2025-05-27
