talk_id,tag,category
1707,economics,Бизнес
1707,science,Наука
1708,brain,Наука
1709,environment,Экология
1709,identity,Общество
1709,internet,Технологии
1709,politics,Общество
1710,business,Бизнес
1710,learning,Образование
1710,physics,Наука
1710,technology,Технологии
1711,creativity,Искусство
1711,social change,Общество
1712,personal growth,Образование
1712,war,Общество
1713,architecture,Дизайн
1713,brain,Наука
1713,future,Технологии
1713,politics,Общество
1714,artificial intelligence,Технологии
1714,internet,Технологии
1714,leadership,Бизнес
1714,psychology,Общество
1715,global issues,Общество
1715,music,Искусство
1716,brain,Наука
1716,culture,Общество
1716,technology,Технологии
1717,biology,Наука
1717,business,Бизнес
1717,humanity,Общество
1717,internet,Технологии
1717,society,Общество
1718,culture,Общество
1718,innovation,Технологии
1718,internet,Технологии
1718,social change,Общество
1718,sustainability,Экология
1719,brain,Наука
1719,creativity,Искусство
1719,war,Общество
1720,physics,Наука
1721,architecture,Дизайн
1721,biology,Наука
1721,global issues,Общество
1721,internet,Технологии
1721,science,Наука
1722,biology,Наука
1722,science,Наука
1723,business,Бизнес
1723,design,Дизайн
1723,identity,Общество
1723,leadership,Бизнес
1724,design,Дизайн
1724,global issues,Общество
1724,learning,Образование
1724,personal growth,Образование
1725,communication,Образование
1725,music,Искусство
1726,space,Наука
1726,war,Общество
1727,innovation,Технологии
1727,science,Наука
1727,society,Общество
1728,internet,Технологии
1728,leadership,Бизнес
1728,medicine,Здоровье
1729,culture,Общество
1729,environment,Экология
1729,storytelling,Искусство
