talk_id,title,speaker,speaker_occupation,num_speakers,event,event_year,event_city,is_main_conference,recorded_date,published_date,duration_sec,views,comments,languages
467,Почему мозг заслуживают внимания,Liam Lindqvist,антрополог,1,TEDGlobal 2011,2011,Edinburgh,1,2011-05-15,2011-10-28,791,833429,159,6
1179,Как дети определяют будущее,Kira Ferrari,математик,1,TEDGlobal 2011,2011,Edinburgh,1,2011-09-03,2011-10-28,920,8951066,3764,10
1719,Что семьи заслуживают внимания,Peter Nilsen,экономист,1,TED2011,2011,Long Beach,1,2011-09-15,2011-10-28,1054,608235,52,57
23,Каким образом музыка возвращаются,John Silva,врач,1,TED2011,2011,Long Beach,1,2011-07-25,2011-10-31,1239,22057015,3815,47
931,Зачем энергия стали другими,Samir Adeyemi,предприниматель,1,TEDGlobal 2011,2011,Edinburgh,1,2011-05-12,2011-11-09,1347,3050579,1044,38
1001,Зачем медицина зависят от нас,Noah Novak,режиссёр,1,TED2011,2011,Long Beach,1,2011-06-07,2011-11-09,930,2110705,176,40
199,Каким образом семьи недооценены,Lena Lindqvist,эколог,1,TED2011,2011,Long Beach,1,2011-10-06,2011-11-10,250,3949279,952,17
1638,Каким образом медицина возвращаются,Sara Iversen,психолог,1,TEDGlobal 2011,2011,Edinburgh,1,2011-09-26,2011-11-14,1200,216397,20,32
2356,Каким образом архитектура зависят от нас,Peter Castillo,биолог,1,TEDGlobal 2011,2011,Edinburgh,1,2011-05-15,2011-11-15,1062,1685677,737,30
163,Почему архитектура заслуживают внимания,Omar Silva,юрист,1,TEDGlobal 2011,2011,Edinburgh,1,2011-11-10,2011-11-21,349,3337063,1458,19
2283,Зачем эмоции говорят правду,Carlos Adeyemi,программист,1,TED2011,2011,Long Beach,1,2011-05-23,2011-11-21,672,3738954,330,23
484,Каким образом нейросети устроены не так,Noah Silva,физик,1,TED2011,2011,Long Beach,1,2011-06-17,2011-11-22,1065,9784250,893,7
344,Как время молчат,Omar Kaplan,инженер,1,TED2011,2011,Long Beach,1,2011-10-27,2011-11-25,430,599779,102,12
58,"Почему музыка важнее, чем кажется",Mira Nilsen,,1,TEDGlobal 2011,2011,Edinburgh,1,2011-05-25,2011-11-27,1027,1082535,435,37
700,Зачем сон зависят от нас,Sara Adeyemi,архитектор,1,TEDGlobal 2011,2011,Edinburgh,1,2011-09-28,2011-12-01,862,4523498,716,57
1128,Отчего вода требуют пересмотра,Lucia Silva,,1,TEDGlobal 2011,2011,Edinburgh,1,2011-08-25,2011-12-05,574,5135651,520,20
1175,Каким образом реки исчезают,Jonas Iversen,режиссёр,1,TED2011,2011,Long Beach,1,2011-08-25,2011-12-05,757,2228046,240,18
1742,"Почему время важнее, чем кажется",Iris Haugen,архитектор,1,TEDGlobal 2011,2011,Edinburgh,1,2011-11-16,2011-12-05,1026,744413,157,17
1030,Почему нейросети работают против нас,Kira Bauer,антрополог,1,TED2011,2011,Long Beach,1,2011-06-19,2011-12-07,395,2417108,202,30
2075,Каким образом эмоции меняют всё,Zoe Adeyemi,философ,1,TED2011,2011,Long Beach,1,2011-08-17,2011-12-07,545,3117915,1012,33
688,Отчего алгоритмы возвращаются,Emma Adeyemi,юрист,1,TEDGlobal 2011,2011,Edinburgh,1,2011-11-24,2011-12-12,422,490370,182,13
1250,Отчего алгоритмы говорят правду,Alex Iversen,психолог,1,TED2011,2011,Long Beach,1,2011-10-12,2011-12-14,684,3283341,377,52
338,Как границы заслуживают внимания,Tom Novak,биолог,1,TEDGlobal 2011,2011,Edinburgh,1,2011-07-27,2011-12-16,971,7922817,1884,32
2628,Отчего океан молчат,Felix Hassan,,1,TEDGlobal 2011,2011,Edinburgh,1,2011-08-16,2011-12-16,1276,2874787,352,19
2309,Что вода нуждаются в защите,Omar Ferrari,математик,1,TED2011,2011,Long Beach,1,2011-07-11,2011-12-18,564,1080663,215,21
1863,Каким образом память недооценены,David Moreau,юрист,1,TED2011,2011,Long Beach,1,2011-06-16,2011-12-19,389,21691601,3201,31
602,Почему сон обманывают нас,Ravi Adeyemi,режиссёр,1,TED2011,2011,Long Beach,1,2011-09-24,2011-12-23,878,5780132,534,47
2202,Каким образом доверие стоят дороже,Daniel Adeyemi,эколог,1,TED2011,2011,Long Beach,1,2011-10-21,2011-12-26,775,2151003,405,34
1446,Как страх стали другими,Yuki Kaplan,эколог,1,TEDGlobal 2011,2011,Edinburgh,1,2011-09-10,2011-12-28,1006,3298347,483,39
1848,Зачем выборы молчат,David Reyes,художник,1,TED2011,2011,Long Beach,1,2011-07-03,2011-12-28,353,546197,121,24
2036,Отчего границы определяют будущее,Peter Iversen,художник,1,TEDGlobal 2011,2011,Edinburgh,1,2011-08-26,2012-01-06,211,15827000,5291,25
1828,Почему бактерии стоят дороже,Noah Silva,математик,1,TED2011,2011,Long Beach,1,2011-09-12,2012-01-10,318,5527568,710,18
2428,Что старение решают за нас,John Castillo,педагог,1,TED2011,2011,Long Beach,1,2011-12-23,2012-01-10,1063,9491568,3188,21
2702,Почему гены меняют всё,Alex Bauer,астроном,1,TED2011,2011,Long Beach,1,2011-10-22,2012-01-16,1331,318255,34,20
1797,Каким образом климат стоят дороже,Tom Ferrari,предприниматель,1,TED2011,2011,Long Beach,1,2011-08-08,2012-01-18,962,20256723,2066,1
33,"Зачем память сложнее, чем выглядят",Carlos Moreau,дизайнер,1,TEDGlobal 2011,2011,Edinburgh,1,2011-07-13,2012-01-19,1196,1677897,369,19
1277,Отчего память зависят от нас,Iris Hassan,дизайнер,1,TED2011,2011,Long Beach,1,2011-12-16,2012-01-20,799,452341,158,14
2355,Отчего суды меняют всё,Noah Moreau,математик,3,TEDGlobal 2011,2011,Edinburgh,1,2011-08-09,2012-01-22,990,1561478,143,36
1380,"Зачем данные опаснее, чем принято думать",Samir Fischer,математик,1,TEDGlobal 2011,2011,Edinburgh,1,2011-08-15,2012-01-27,264,168648,27,27
1434,"Что медицина опаснее, чем принято думать",Sara Haugen,философ,1,TEDGlobal 2011,2011,Edinburgh,1,2011-07-22,2012-01-28,496,2933096,289,27
2638,Как музыка недооценены,Alex Reyes,врач,1,TED2011,2011,Long Beach,1,2011-10-04,2012-01-28,1176,3181650,390,35
1527,Зачем архитектура стали другими,Samir Moreau,нейробиолог,1,TEDGlobal 2011,2011,Edinburgh,1,2011-10-06,2012-01-29,978,11215415,4751,25
2216,Каким образом города меняют всё,Daniel Nilsen,экономист,1,TEDMED 2012,2012,Washington,1,2012-01-15,2012-01-30,1039,3074174,452,31
1105,Зачем старение зависят от нас,Lena Novak,физик,1,TED2012,2012,Long Beach,1,2012-01-03,2012-01-31,1117,1959235,257,39
1694,Почему почва меняют всё,Omar Almeida,дизайнер,1,TEDGlobal 2011,2011,Edinburgh,1,2011-10-17,2012-01-31,289,8113868,3484,22
2495,Что музыка говорят правду,Liam Almeida,журналист,1,TEDMED 2012,2012,Washington,1,2012-01-23,2012-02-07,1076,1981029,223,24
1892,Как язык работают против нас,Peter Kowalski,физик,1,TEDGlobal 2011,2011,Edinburgh,1,2011-10-11,2012-02-09,1004,29356641,2559,40
2039,Что страх исчезают,David Castillo,активист,1,TED2011,2011,Long Beach,1,2011-10-28,2012-02-10,662,1453697,200,17
1315,Отчего язык меняют всё,Tom Iversen,историк,1,TED2011,2011,Long Beach,1,2011-10-28,2012-02-11,1258,1355010,260,28
1610,Каким образом старение стали другими,Zoe Berger,художник,2,TED2011,2011,Long Beach,1,2011-08-11,2012-02-13,649,1066172,137,21
1918,Зачем доверие требуют пересмотра,Mira Okafor,экономист,1,TEDGlobal 2011,2011,Edinburgh,1,2011-08-21,2012-02-20,1112,1971812,402,21
1869,Как суды молчат,Zoe Moreau,дизайнер,1,TEDMED 2012,2012,Washington,1,2012-01-26,2012-02-21,853,2533920,219,18
1336,Каким образом леса заслуживают внимания,Alex Kaplan,музыкант,2,TED2011,2011,Long Beach,1,2011-09-28,2012-02-22,983,2021755,795,33
2738,Как семьи молчат,Ines Bauer,эколог,1,TED2011,2011,Long Beach,1,2011-10-14,2012-02-22,898,3539544,1395,26
193,Почему старение стали другими,Iris Hassan,психолог,1,TED2011,2011,Long Beach,1,2011-09-22,2012-02-23,896,2775453,1127,24
100,Отчего мозг исчезают,Sara Almeida,антрополог,1,TEDGlobal 2011,2011,Edinburgh,1,2011-12-07,2012-02-25,619,2642270,342,27
494,Почему врачи обманывают нас,Daniel Iversen,художник,1,TEDMED 2012,2012,Washington,1,2012-01-20,2012-02-29,747,2028240,214,8
852,Зачем архитектура определяют будущее,Ines Kaplan,врач,1,TEDGlobal 2011,2011,Edinburgh,1,2011-09-16,2012-03-01,807,509874,90,39
604,Каким образом старение исчезают,Felix Nilsen,юрист,1,TEDGlobal 2012,2012,Edinburgh,1,2012-02-02,2012-03-03,1329,2080790,198,18
1180,Зачем деньги стали другими,Noah Iversen,педагог,1,TEDGlobal 2011,2011,Edinburgh,1,2011-11-21,2012-03-03,956,2615804,694,38
1875,Каким образом дети меняют всё,Omar Meyer,программист,1,TEDMED 2012,2012,Washington,1,2012-02-20,2012-03-04,619,1857552,274,32
1758,Зачем привычки решают за нас,Zoe Novak,,3,TEDGlobal 2011,2011,Edinburgh,1,2011-11-12,2012-03-05,661,1217029,244,23
1269,Как энергия работают против нас,Liam Vargas,педагог,1,TED2012,2012,Long Beach,1,2012-01-08,2012-03-08,1404,11624048,1018,10
1542,"Отчего сон сложнее, чем выглядят",John Meyer,биолог,1,TED2012,2012,Long Beach,1,2012-02-16,2012-03-10,252,470044,44,46
707,Как нейросети возвращаются,Ines Lindqvist,антрополог,1,TED2011,2011,Long Beach,1,2011-09-09,2012-03-11,914,9308405,902,17
1862,"Почему суды сложнее, чем выглядят",Tom Moreau,музыкант,1,TEDGlobal 2011,2011,Edinburgh,1,2011-12-04,2012-03-12,441,872401,128,21
2274,Что выборы работают против нас,Samir Ferrari,художник,2,TED2012,2012,Long Beach,1,2012-02-25,2012-03-13,552,6736585,612,53
805,Что музыка не работают,Ines Fischer,журналист,1,TED2012,2012,Long Beach,1,2012-01-11,2012-03-15,345,4497596,683,36
2664,Как работа нуждаются в защите,Omar Nilsen,активист,1,TEDGlobal 2011,2011,Edinburgh,1,2011-12-14,2012-03-15,450,3165320,297,30
2096,"Что доверие опаснее, чем принято думать",John Kowalski,нейробиолог,1,TED2011,2011,Long Beach,1,2011-11-12,2012-03-16,457,2148795,377,33
1248,"Отчего привычки важнее, чем кажется",Daniel Meyer,нейробиолог,1,TEDGlobal 2012,2012,Edinburgh,1,2012-01-22,2012-03-17,393,1053458,118,43
1859,Что эмоции нуждаются в защите,Mira Haugen,нейробиолог,1,TEDGlobal 2011,2011,Edinburgh,1,2011-10-22,2012-03-17,1245,4659052,643,21
569,Почему память стали другими,Liam Almeida,юрист,1,TEDGlobal 2012,2012,Edinburgh,1,2012-01-05,2012-03-19,788,4399580,1330,46
1947,Каким образом климат недооценены,Yuki Nilsen,писатель,2,TEDMED 2012,2012,Washington,1,2012-01-19,2012-03-22,576,1678289,359,1
404,Зачем энергия говорят правду,Alex Iversen,дизайнер,1,TEDGlobal 2012,2012,Edinburgh,1,2012-01-10,2012-03-24,549,3991567,386,31
523,Как леса меняют всё,Peter Okafor,психолог,1,TED2011,2011,Long Beach,1,2011-11-26,2012-03-29,396,1491468,188,14
2641,Отчего энергия говорят правду,Ravi Okafor,музыкант,1,TEDGlobal 2012,2012,Edinburgh,1,2012-03-02,2012-03-29,1361,4437850,548,25
285,Как дети говорят правду,Ines Iversen,предприниматель,1,TED2011,2011,Long Beach,1,2011-10-01,2012-03-30,820,791650,79,19
1384,"Зачем привычки опаснее, чем принято думать",Maria Lindqvist,историк,1,TED2011,2011,Long Beach,1,2011-11-08,2012-03-30,960,1349095,186,9
2170,Отчего космос возвращаются,Lucia Berger,музыкант,1,TED2011,2011,Long Beach,1,2011-09-13,2012-03-31,746,406881,174,23
66,"Каким образом привычки опаснее, чем принято думать",Noah Silva,физик,1,TEDGlobal 2012,2012,Edinburgh,1,2012-01-28,2012-04-01,379,757506,74,5
253,Как старение возвращаются,Tom Vargas,врач,1,TEDMED 2012,2012,Washington,1,2012-02-02,2012-04-05,886,2025851,341,38
512,Почему бактерии молчат,Alex Iversen,дизайнер,1,TEDGlobal 2012,2012,Edinburgh,1,2012-01-28,2012-04-07,1231,589009,64,49
2671,Отчего эмоции недооценены,Felix Haugen,физик,1,TEDGlobal 2011,2011,Edinburgh,1,2011-10-23,2012-04-09,953,11160195,1036,44
2300,"Отчего музыка важнее, чем кажется",Omar Silva,биолог,1,TEDMED 2012,2012,Washington,1,2012-02-27,2012-04-13,851,2485891,286,44
2508,Как почва стоят дороже,Emma Nilsen,философ,1,TEDGlobal 2011,2011,Edinburgh,1,2011-11-23,2012-04-19,299,2939373,1253,23
2064,Зачем мы работают против нас,Peter Dubois,,1,TEDGlobal 2011,2011,Edinburgh,1,2011-11-02,2012-04-20,753,4280776,656,21
