object_id,name,category,is_chain,district,okrug,seats,avg_bill,rating,reviews_count,hours,lat,lon
239,Стардог!s,фастфуд,1,Бутырский,СВАО,26,,4.2,27,10:00-22:00,55.804994,37.586878
240,Синий поднос,СТОЛОВАЯ,0,Гагаринский,ЮЗАО,119,410.0,3.7,27,08:00-22:00,55.758275,37.783113
241,Тёплый склон,кафе,0,Раменки,ЗАО,32,1660.0,4.9,14,09:00-23:00,55.773792,37.567868
242,Круглый навес,бар,0,Ховрино,САО,35,1910.0,4.5,53,круглосуточно,55.620115,37.701098
243,Круглый фонарь,пиццерия,0,Ховрино,САО,15,1020.0,,70,10:00-02:00,55.695019,37.547133
244,Додо Пицца,кофейня,1,Ясенево,ЮЗАО,16,230.0,4.3,82,09:00-23:00,55.907492,37.851252
245,Синий мост,кафе,0,Замоскворечье,ЦАО,40,1480.0,4.2,17,07:00-21:00,55.490891,37.548415
246,Липовый базар,КАФЕ,0,Теплый Стан,ЮЗАО,77,660.0,4.1,137,10:00-02:00,55.740058,37.492756
247,Крошка Картошка,кофейня,1,Даниловский,ЮАО,16,670.0,3.6,86,08:00-22:00,55.78281,37.689183
248,Липовый склон,кафе,0,Тверской,ЦАО,36,1370.0,4.2,17,10:00-02:00,55.882045,37.77577
249,Шоколадница,ресторан,1,Хорошево-Мневники,СЗАО,92,780.0,3.6,25,10:00-22:00,55.808435,37.419001
250,Уютный балкон,кафе,0,Бирюлёво Западное,ЮАО,нет данных,540.0,4.7,12,07:00-21:00,55.838913,37.505904
251,Ореховый квартал,кафе,0,Измайлово,ВАО,40,650.0,4.8,25,07:00-21:00,55.782867,37.897113
252,Зелёный стол,кафе,0,Раменки,ЗАО,52,1150.0,4.3,75,11:00-23:00,55.85265,37.703022
253,Синий сад,кафе,0,Марьино,ЮВАО,76,660.0,4.0,22,10:00-22:00,55.748963,37.476178
254,Красный дворик,кафе,0,Раменки,ЗАО,35,,3.9,9,нет данных,55.740975,37.749968
255,Шоколадница,кофейня,1,Бабушкинский,СВАО,18,480.0,4.2,85,12:00-00:00,55.742074,37.470415
256,Липовый дом,кофейня,0,Царицыно,ЮАО,17,480.0,4.0,44,07:00-21:00,55.791355,37.582853
257,Уютный дом,кафе,0,Бутырский,СВАО,50,410.0,4.2,42,12:00-00:00,55.909165,37.540486
258,Первый терраса,кафе,0,Гагаринский,ЮЗАО,,1150.0,4.4,47,09:00-23:00,55.679455,37.348825
259,Городской причал,ресторан,0,Басманный,ЦАО,83,1220.0,4.4,18,круглосуточно,55.746624,37.547452
260,Медный мост,кафе,0,Арбат,ЦАО,39,1580.0,4.5,39,11:00-23:00,55.729545,37.6546
261,Хлебный склон,фастфуд,0,Донской,ЮАО,нет данных,640.0,4.3,54,10:00-02:00,55.874028,37.817799
262,Красный базар,кофейня,0,Ясенево,ЮЗАО,7,260.0,4.8,33,08:00-22:00,55.702514,37.962808
263,Кулинарная лавка,ресторан,1,Раменки,ЗАО,,3970.0,3.8,216,круглосуточно,55.77412,37.537937
264,Шоколадница,кафе,1,Отрадное,СВАО,,570.0,4.5,45,круглосуточно,55.760216,37.384525
265,Тёплый мост,ресторан,0,Тверской,ЦАО,82,4670.0,4.7,1298,,55.645283,37.688466
266,Додо Пицца,ресторан,1,Басманный,ЦАО,152,4880.0,4.9,694,12:00-00:00,55.691735,37.671553
267,Тихий базар,КАФЕ,0,Хамовники,ЦАО,48,1020.0,нет данных,26,09:00-23:00,55.76977,37.576976
268,Синий склон,столовая,0,Замоскворечье,ЦАО,96,560.0,4.0,35,12:00-00:00,55.711312,37.683979
269,Старый мост,пиццерия,0,Чертаново Южное,ЮАО,65,520.0,3.5,26,11:00-23:00,55.720797,37.631591
270,Красный переулок,столовая,0,Аэропорт,САО,75,630.0,4.1,141,09:00-23:00,55.801199,37.508236
271,Тёплый балкон,кафе,0,Басманный,ЦАО,55,1800.0,4.7,3,10:00-02:00,55.816523,37.627134
272,Белый чайник,фастфуд,0,Ховрино,САО,24,260.0,3.9,24,10:00-22:00,55.837331,37.631848
273,Синий навес,кафе,0,Тверской,ЦАО,48,,4.9,15,07:00-21:00,55.835361,37.674476
274,Городской склон,КАФЕ,0,Бутырский,СВАО,20,370.0,4.5,62,07:00-21:00,55.730582,37.758918
275,Дымный фонарь,кафе,0,Ясенево,ЮЗАО,33,870.0,4.3,4,12:00-00:00,55.824788,37.651138
276,Домашний уголок,булочная,0,Пресненский,ЦАО,13,н/д,4.7,103,08:00-22:00,55.866638,37.502559
277,Кулинарная лавка,фастфуд,1,Пресненский,ЦАО,н/д,420.0,4.1,66,10:00-02:00,55.800952,37.720126
278,Хлебный стол,кафе,0,Чертаново Южное,ЮАО,28,660.0,нет данных,90,10:00-02:00,55.703855,37.783354
279,Городской навес,пиццерия,0,Хамовники,ЦАО,,2300.0,4.6,30,10:00-02:00,55.862728,37.677417
280,Домашний базар,фастфуд,0,Тёплый Стан,ЮЗАО,25,370.0,4.2,140,10:00-22:00,55.578736,37.70054
281,Ореховый терраса,пиццерия,0,Марьино,ЮВАО,26,570.0,3.4,28,12:00-00:00,55.848392,37.755576
282,Теремок,фастфуд,1,Чертаново Южное,ЮАО,11,300.0,4.5,317,н/д,55.670701,37.751272
283,Домашний балкон,фастфуд,0,Тверской,ЦАО,н/д,1380.0,4.7,19,10:00-02:00,55.702739,37.707498
284,Ореховый очаг,кафе,0,Бабушкинский,СВАО,33,840.0,4.9,34,,55.673472,37.563373
285,Теремок,пиццерия,1,Басманный,ЦАО,24,1420.0,3.4,36,10:00-02:00,55.879887,37.51904
286,Прайм,СТОЛОВАЯ,1,Сокол,САО,124,340.0,3.7,57,круглосуточно,55.884716,37.537943
287,Додо Пицца,фастфуд,1,Академический,ЮЗАО,17,430.0,4.0,250,07:00-21:00,55.801703,37.633607
288,Прайм,кафе,1,Гагаринский,ЮЗАО,н/д,,3.9,118,09:00-23:00,55.673748,37.616143
289,Вечерний фонарь,кофейня,0,Аэропорт,САО,19,780.0,4.4,55,,55.721783,37.594392
290,Вечерний чайник,бар,0,Северное Тушино,СЗАО,66,910.0,3.6,13,07:00-21:00,55.565063,37.700152
291,Первый поднос,СТОЛОВАЯ,0,Марьино,ЮВАО,95,410.0,4.6,31,07:00-21:00,55.629016,37.705449
292,Тёплый поднос,кафе,0,Даниловский,ЮАО,,590.0,3.6,11,09:00-23:00,55.707081,37.60359
293,One Price Coffee,фастфуд,1,Академический,ЮЗАО,22,н/д,4.4,211,круглосуточно,55.857885,37.717976
294,Старый переулок,пиццерия,0,Дорогомилово,ЗАО,29,,4.8,126,круглосуточно,55.746443,37.47902
295,Уютный фонарь,кафе,0,Мещанский,ЦАО,,1050.0,4.3,17,10:00-22:00,55.659967,37.68099
296,Стардог!s,КОФЕЙНЯ,1,Соколиная Гора,ВАО,25,1020.0,4.0,9,10:00-22:00,55.7949,37.62459
297,Уютный колодец,ресторан,0,Тверской,ЦАО,64,7570.0,4.7,25,11:00-23:00,55.670486,37.534224
298,Прайм,кофейня,1,Измайлово,ВАО,22,нет данных,4.5,18,10:00-02:00,55.757135,37.518088
299,Ореховый мост,фастфуд,0,Кузьминки,ЮВАО,32,380.0,н/д,10,07:00-21:00,55.841336,37.638561
300,Теремок,фастфуд,1,Хамовники,ЦАО,26,660.0,4.1,138,12:00-00:00,55.739747,37.74997
301,Синий причал,кофейня,0,Ясенево,ЮЗАО,26,910.0,4.4,15,07:00-21:00,55.786929,37.490755
302,Вилка-Ложка,кафе,1,Раменки,ЗАО,4,1820.0,3.3,35,11:00-23:00,55.846649,37.738334
303,Кофе Хауз,кофейня,1,Строгино,СЗАО,4,490.0,3.6,30,07:00-21:00,55.762912,37.51573
304,Вечерний причал,кафе,0,Митино,СЗАО,48,570.0,4.5,82,12:00-00:00,55.632714,37.761157
305,Белый переулок,фастфуд,0,Царицыно,ЮАО,47,320.0,4.2,44,н/д,55.846823,37.60376
306,Тёплый переулок,кафе,0,Хамовники,ЦАО,64,1830.0,4.5,4,09:00-23:00,55.652398,37.661853
307,Круглый подвал,фастфуд,0,Строгино,СЗАО,14,430.0,3.7,7,12:00-00:00,55.823533,37.583038
308,Липовый фонарь,пиццерия,0,Тверской,ЦАО,,3250.0,4.7,59,10:00-02:00,55.707759,37.374538
309,Вечерний дом,кофейня,0,Таганский,ЦАО,27,н/д,4.0,17,11:00-23:00,55.682903,37.706798
310,Городской очаг,ресторан,0,Ховрино,САО,51,1380.0,,55,11:00-23:00,55.955056,37.602983
311,Вилка-Ложка,кафе,1,Перово,ВАО,,490.0,4.8,44,,55.79727,37.92696
312,Додо Пицца,фастфуд,1,Текстильщики,ЮВАО,н/д,340.0,3.8,124,10:00-22:00,55.774271,37.622444
313,Кулинарная лавка,булочная,1,Ясенево,ЮЗАО,12,380.0,4.2,45,09:00-23:00,55.757258,37.523491
314,Ореховый стол,пиццерия,0,Царицыно,ЮАО,4,нет данных,3.9,8,10:00-02:00,55.816997,37.385461
315,Хлебный базар,пиццерия,0,Раменки,ЗАО,55,1550.0,,30,10:00-22:00,55.781623,37.452759
316,Тёплый сад,булочная,0,Пресненский,ЦАО,8,нет данных,4.2,27,10:00-22:00,55.744425,37.567356
317,Городской стол,кафе,0,Отрадное,СВАО,9,320.0,4.1,77,08:00-22:00,55.738412,37.840145
318,Додо Пицца,кофейня,1,Донской,ЮАО,9,880.0,3.3,115,12:00-00:00,55.690012,37.490629
319,Тихий мост,фастфуд,0,Хамовники,ЦАО,23,470.0,3.8,31,10:00-02:00,55.783746,37.67555
320,Вилка-Ложка,кофейня,1,Аэропорт,САО,17,340.0,3.9,48,10:00-22:00,55.751042,37.876901
321,Теремок,столовая,1,Замоскворечье,ЦАО,51,470.0,4.4,56,10:00-02:00,55.825429,37.713202
322,Красный очаг,кафе,0,Мещанский,ЦАО,,1500.0,,25,12:00-00:00,55.749794,37.727613
323,Летний дворик,кафе,0,Чертаново Южное,ЮАО,28,320.0,4.3,35,08:00-22:00,55.74265,37.689972
324,Медный дом,кафе,0,Пресненский,ЦАО,н/д,1990.0,4.1,384,08:00-22:00,55.709785,37.58828
325,Кулинарная лавка,фастфуд,1,Даниловский,ЮАО,12,570.0,4.8,85,10:00-02:00,55.897664,37.752345
326,Ореховый поднос,пиццерия,0,Бутырский,СВАО,64,850.0,4.1,20,10:00-02:00,55.75865,37.598869
327,Круглый уголок,РЕСТОРАН,0,Отрадное,СВАО,66,2590.0,4.1,6,12:00-00:00,55.863517,37.30268
328,Первый стол,кафе,0,Бабушкинский,СВАО,61,560.0,4.4,26,10:00-22:00,55.691689,37.500382
329,Додо Пицца,кафе,1,Гагаринский,ЮЗАО,93,610.0,4.7,18,круглосуточно,55.751636,37.789253
330,Синий стол,кофейня,0,Гагаринский,ЮЗАО,16,580.0,4.0,22,07:00-21:00,55.680846,37.67442
331,Ореховый колодец,ФАСТФУД,0,Измайлово,ВАО,38,280.0,3.8,38,10:00-02:00,55.622401,37.538088
332,Круглый стол,кофейня,0,Отрадное,СВАО,,670.0,4.6,83,08:00-22:00,55.594341,37.482651
333,Шоколадница,кофейня,1,Мещанский,ЦАО,29,610.0,4.7,159,09:00-23:00,55.703983,37.425791
334,Прайм,кафе,1,Академический,ЮЗАО,54,750.0,н/д,34,07:00-21:00,55.734814,37.580058
335,Додо Пицца,кафе,1,Ясенево,ЮЗАО,30,720.0,4.6,40,11:00-23:00,55.822649,37.494838
336,Зелёный уголок,кафе,0,Люблино,ЮВАО,42,440.0,3.8,23,11:00-23:00,55.749645,37.569463
337,Дымный колодец,ФАСТФУД,0,Таганский,ЦАО,32,440.0,4.5,43,07:00-21:00,55.602949,37.590738
338,Крошка Картошка,ресторан,1,Марьино,ЮВАО,88,1440.0,н/д,30,09:00-23:00,55.749408,37.652059
339,Вилка-Ложка,фастфуд,1,Басманный,ЦАО,24,910.0,4.2,46,12:00-00:00,55.793714,37.451368
340,Шоколадница,кофейня,1,Хамовники,ЦАО,9,1490.0,4.1,263,11:00-23:00,55.629711,37.543724
341,Первый склон,фастфуд,0,Ясенево,ЮЗАО,18,480.0,4.5,35,,55.731179,37.692605
342,Кулинарная лавка,кофейня,1,Хорошёво-Мнёвники,СЗАО,42,520.0,4.3,9,,55.680328,37.716995
343,Ореховый базар,ресторан,0,Бутырский,СВАО,56,1800.0,3.7,8,07:00-21:00,55.611401,37.683032
344,Первый уголок,кафе,0,Царицыно,ЮАО,69,,4.4,41,10:00-02:00,55.749665,37.371515
345,Додо Пицца,фастфуд,1,Даниловский,ЮАО,н/д,,3.5,530,12:00-00:00,55.762257,37.934531
346,Домашний фонарь,кафе,0,Отрадное,СВАО,29,680.0,3.4,26,12:00-00:00,55.861875,37.616544
347,Тихий подвал,булочная,0,Аэропорт,САО,н/д,440.0,4.6,19,10:00-02:00,55.794215,37.597758
348,Тихий очаг,булочная,0,Марьино,ЮВАО,н/д,270.0,4.3,13,08:00-22:00,55.802539,37.565644
349,Кулинарная лавка,кафе,1,Северное Тушино,СЗАО,36,920.0,3.4,37,09:00-23:00,55.731874,37.666522
350,Стардог!s,кофейня,1,Академический,ЮЗАО,19,840.0,3.6,373,,55.698041,37.670847
351,Кулинарная лавка,фастфуд,1,Тверской,ЦАО,13,1090.0,4.1,26,10:00-02:00,55.794192,37.730708
352,Круглый причал,ресторан,0,Замоскворечье,ЦАО,37,3800.0,4.9,21,08:00-22:00,55.739562,37.876267
353,Хлебный очаг,кафе,0,Таганский,ЦАО,57,1300.0,3.7,287,10:00-02:00,55.672613,37.291925
354,Вечерний подвал,ресторан,0,Измайлово,ВАО,нет данных,2340.0,3.9,20,07:00-21:00,55.899052,37.765696
355,Домашний мост,ресторан,0,Тверской,ЦАО,56,3560.0,5.0,25,круглосуточно,55.667885,37.697187
356,Старый терраса,столовая,0,Измайлово,ВАО,103,330.0,4.6,47,07:00-21:00,55.607035,37.662173
357,Северный колодец,фастфуд,0,Царицыно,ЮАО,15,,4.3,11,12:00-00:00,55.636189,37.722727
358,Уютный сад,булочная,0,Перово,ВАО,4,180.0,4.4,25,11:00-23:00,55.877614,37.443078
359,Тёплый фонарь,кафе,0,Бутырский,СВАО,20,460.0,4.6,29,08:00-22:00,55.797406,37.556097
360,Красный склон,кафе,0,Тверской,ЦАО,нет данных,2560.0,,18,круглосуточно,55.654417,37.597982
361,Дымный навес,кафе,0,Дорогомилово,ЗАО,70,710.0,4.4,15,11:00-23:00,55.662807,37.782077
362,Старый уголок,кафе,0,Хамовники,ЦАО,н/д,н/д,4.2,26,10:00-22:00,55.688721,37.669419
363,Летний квартал,ресторан,0,Замоскворечье,ЦАО,75,5970.0,4.1,13,10:00-22:00,55.757924,37.449643
364,Тихий терраса,ресторан,0,Донской,ЮАО,80,1250.0,4.0,22,09:00-23:00,55.749471,37.671648
365,Зелёный мост,фастфуд,0,Сокол,САО,25,770.0,3.9,3,круглосуточно,55.726085,37.659302
366,Первый мост,булочная,0,Басманный,ЦАО,18,300.0,4.0,98,нет данных,55.77848,37.630072
367,Дымный терраса,фастфуд,0,Бабушкинский,СВАО,18,н/д,3.3,28,круглосуточно,55.821478,37.670178
